trip_id,start_time,end_time,headway_secs
101712-110640:0:svc-64:297,07:20:00,07:20:01,86400
101712-110640:0:svc-64:297,08:00:00,08:00:01,86400
101712-110640:0:svc-64:297,08:40:00,08:40:01,86400
101712-110640:0:svc-64:297,09:20:00,09:20:01,86400
101712-110640:0:svc-64:297,10:00:00,10:00:01,86400
101712-110640:0:svc-64:297,10:40:00,10:40:01,86400
101712-110640:0:svc-64:297,12:00:00,12:00:01,86400
101712-110640:0:svc-64:297,12:40:00,12:40:01,86400
101712-110640:0:svc-64:297,13:20:00,13:20:01,86400
101712-110640:0:svc-64:297,14:00:00,14:00:01,86400
101712-110640:0:svc-64:297,14:40:00,14:40:01,86400
101712-110640:0:svc-64:297,15:20:00,15:20:01,86400
101712-110640:0:svc-64:297,16:00:00,16:00:01,86400
101712-110640:0:svc-64:297,16:20:00,16:20:01,86400
101712-110640:0:svc-64:297,16:40:00,16:40:01,86400
101712-110640:0:svc-64:297,17:30:00,17:30:01,86400
101712-110640:0:svc-64:297,18:00:00,18:00:01,86400
101712-110640:0:svc-64:297,19:00:00,19:00:01,86400
101712-110640:0:svc-64:297,20:00:00,20:00:01,86400
101712-110640:0:svc-64:297,23:50:00,23:50:01,86400
101712-110640:0:svc-32:297,06:00:00,06:00:01,86400
101712-110640:0:svc-32:297,06:20:00,06:20:01,86400
101712-110640:0:svc-32:297,06:40:00,06:40:01,86400
101712-110640:0:svc-32:297,07:00:00,07:00:01,86400
101712-110640:0:svc-32:297,07:20:00,07:20:01,86400
101712-110640:0:svc-32:297,08:00:00,08:00:01,86400
101712-110640:0:svc-32:297,08:40:00,08:40:01,86400
101712-110640:0:svc-32:297,09:20:00,09:20:01,86400
101712-110640:0:svc-32:297,10:00:00,10:00:01,86400
101712-110640:0:svc-32:297,10:40:00,10:40:01,86400
101712-110640:0:svc-32:297,12:00:00,12:00:01,86400
101712-110640:0:svc-32:297,12:40:00,12:40:01,86400
101712-110640:0:svc-32:297,13:20:00,13:20:01,86400
101712-110640:0:svc-32:297,14:00:00,14:00:01,86400
101712-110640:0:svc-32:297,14:40:00,14:40:01,86400
101712-110640:0:svc-32:297,15:20:00,15:20:01,86400
101712-110640:0:svc-32:297,16:00:00,16:00:01,86400
101712-110640:0:svc-32:297,16:20:00,16:20:01,86400
101712-110640:0:svc-32:297,16:40:00,16:40:01,86400
101712-110640:0:svc-32:297,17:30:00,17:30:01,86400
101712-110640:0:svc-32:297,18:00:00,18:00:01,86400
101712-110640:0:svc-32:297,19:00:00,19:00:01,86400
101712-110640:0:svc-32:297,20:00:00,20:00:01,86400
101712-110640:0:svc-32:297,23:50:00,23:50:01,86400
101712-110640:0:svc-16:297,06:00:00,06:00:01,86400
101712-110640:0:svc-16:297,06:20:00,06:20:01,86400
101712-110640:0:svc-16:297,06:40:00,06:40:01,86400
101712-110640:0:svc-16:297,07:00:00,07:00:01,86400
101712-110640:0:svc-16:297,07:20:00,07:20:01,86400
101712-110640:0:svc-16:297,08:00:00,08:00:01,86400
101712-110640:0:svc-16:297,08:40:00,08:40:01,86400
101712-110640:0:svc-16:297,09:20:00,09:20:01,86400
101712-110640:0:svc-16:297,10:00:00,10:00:01,86400
101712-110640:0:svc-16:297,10:40:00,10:40:01,86400
101712-110640:0:svc-16:297,12:00:00,12:00:01,86400
101712-110640:0:svc-16:297,12:40:00,12:40:01,86400
101712-110640:0:svc-16:297,13:20:00,13:20:01,86400
101712-110640:0:svc-16:297,14:00:00,14:00:01,86400
101712-110640:0:svc-16:297,14:40:00,14:40:01,86400
101712-110640:0:svc-16:297,15:20:00,15:20:01,86400
101712-110640:0:svc-16:297,16:00:00,16:00:01,86400
101712-110640:0:svc-16:297,16:20:00,16:20:01,86400
101712-110640:0:svc-16:297,16:40:00,16:40:01,86400
101712-110640:0:svc-16:297,17:30:00,17:30:01,86400
101712-110640:0:svc-16:297,18:00:00,18:00:01,86400
101712-110640:0:svc-16:297,19:00:00,19:00:01,86400
101712-110640:0:svc-16:297,20:00:00,20:00:01,86400
101712-110640:0:svc-16:297,23:50:00,23:50:01,86400
101712-110640:0:svc-8:297,06:00:00,06:00:01,86400
101712-110640:0:svc-8:297,06:20:00,06:20:01,86400
101712-110640:0:svc-8:297,06:40:00,06:40:01,86400
101712-110640:0:svc-8:297,07:00:00,07:00:01,86400
101712-110640:0:svc-8:297,07:20:00,07:20:01,86400
101712-110640:0:svc-8:297,08:00:00,08:00:01,86400
101712-110640:0:svc-8:297,08:40:00,08:40:01,86400
101712-110640:0:svc-8:297,09:20:00,09:20:01,86400
101712-110640:0:svc-8:297,10:00:00,10:00:01,86400
101712-110640:0:svc-8:297,10:40:00,10:40:01,86400
101712-110640:0:svc-8:297,12:00:00,12:00:01,86400
101712-110640:0:svc-8:297,12:40:00,12:40:01,86400
101712-110640:0:svc-8:297,13:20:00,13:20:01,86400
101712-110640:0:svc-8:297,14:00:00,14:00:01,86400
101712-110640:0:svc-8:297,14:40:00,14:40:01,86400
101712-110640:0:svc-8:297,15:20:00,15:20:01,86400
101712-110640:0:svc-8:297,16:00:00,16:00:01,86400
101712-110640:0:svc-8:297,16:20:00,16:20:01,86400
101712-110640:0:svc-8:297,16:40:00,16:40:01,86400
101712-110640:0:svc-8:297,17:30:00,17:30:01,86400
101712-110640:0:svc-8:297,18:00:00,18:00:01,86400
101712-110640:0:svc-8:297,19:00:00,19:00:01,86400
101712-110640:0:svc-8:297,20:00:00,20:00:01,86400
101712-110640:0:svc-8:297,23:50:00,23:50:01,86400
101712-110640:0:svc-4:297,06:00:00,06:00:01,86400
101712-110640:0:svc-4:297,06:20:00,06:20:01,86400
101712-110640:0:svc-4:297,06:40:00,06:40:01,86400
101712-110640:0:svc-4:297,07:00:00,07:00:01,86400
101712-110640:0:svc-4:297,07:20:00,07:20:01,86400
101712-110640:0:svc-4:297,08:00:00,08:00:01,86400
101712-110640:0:svc-4:297,08:40:00,08:40:01,86400
101712-110640:0:svc-4:297,09:20:00,09:20:01,86400
101712-110640:0:svc-4:297,10:00:00,10:00:01,86400
101712-110640:0:svc-4:297,10:40:00,10:40:01,86400
101712-110640:0:svc-4:297,12:00:00,12:00:01,86400
101712-110640:0:svc-4:297,12:40:00,12:40:01,86400
101712-110640:0:svc-4:297,13:20:00,13:20:01,86400
101712-110640:0:svc-4:297,14:00:00,14:00:01,86400
101712-110640:0:svc-4:297,14:40:00,14:40:01,86400
101712-110640:0:svc-4:297,15:20:00,15:20:01,86400
101712-110640:0:svc-4:297,16:00:00,16:00:01,86400
101712-110640:0:svc-4:297,16:20:00,16:20:01,86400
101712-110640:0:svc-4:297,16:40:00,16:40:01,86400
101712-110640:0:svc-4:297,17:30:00,17:30:01,86400
101712-110640:0:svc-4:297,18:00:00,18:00:01,86400
101712-110640:0:svc-4:297,19:00:00,19:00:01,86400
101712-110640:0:svc-4:297,20:00:00,20:00:01,86400
101712-110640:0:svc-4:297,23:50:00,23:50:01,86400
101712-110640:0:svc-1:297,06:00:00,06:00:01,86400
101712-110640:0:svc-1:297,06:20:00,06:20:01,86400
101712-110640:0:svc-1:297,06:40:00,06:40:01,86400
101712-110640:0:svc-1:297,07:00:00,07:00:01,86400
101712-110640:0:svc-1:297,07:20:00,07:20:01,86400
101712-110640:0:svc-1:297,08:00:00,08:00:01,86400
101712-110640:0:svc-1:297,08:40:00,08:40:01,86400
101712-110640:0:svc-1:297,09:20:00,09:20:01,86400
101712-110640:0:svc-1:297,10:00:00,10:00:01,86400
101712-110640:0:svc-1:297,10:40:00,10:40:01,86400
101712-110640:0:svc-1:297,12:00:00,12:00:01,86400
101712-110640:0:svc-1:297,12:40:00,12:40:01,86400
101712-110640:0:svc-1:297,13:20:00,13:20:01,86400
101712-110640:0:svc-1:297,14:00:00,14:00:01,86400
101712-110640:0:svc-1:297,14:40:00,14:40:01,86400
101712-110640:0:svc-1:297,15:20:00,15:20:01,86400
101712-110640:0:svc-1:297,16:00:00,16:00:01,86400
101712-110640:0:svc-1:297,16:20:00,16:20:01,86400
101712-110640:0:svc-1:297,16:40:00,16:40:01,86400
101712-110640:0:svc-1:297,17:30:00,17:30:01,86400
101712-110640:0:svc-1:297,18:00:00,18:00:01,86400
101712-110640:0:svc-1:297,19:00:00,19:00:01,86400
101712-110640:0:svc-1:297,20:00:00,20:00:01,86400
101712-110640:0:svc-1:297,23:50:00,23:50:01,86400
101712-110640:0:svc-2:297,06:00:00,06:00:01,86400
101712-110640:0:svc-2:297,06:20:00,06:20:01,86400
101712-110640:0:svc-2:297,06:40:00,06:40:01,86400
101712-110640:0:svc-2:297,07:00:00,07:00:01,86400
101712-110640:0:svc-2:297,07:20:00,07:20:01,86400
101712-110640:0:svc-2:297,08:00:00,08:00:01,86400
101712-110640:0:svc-2:297,08:40:00,08:40:01,86400
101712-110640:0:svc-2:297,09:20:00,09:20:01,86400
101712-110640:0:svc-2:297,10:00:00,10:00:01,86400
101712-110640:0:svc-2:297,10:40:00,10:40:01,86400
101712-110640:0:svc-2:297,12:00:00,12:00:01,86400
101712-110640:0:svc-2:297,12:40:00,12:40:01,86400
101712-110640:0:svc-2:297,13:20:00,13:20:01,86400
101712-110640:0:svc-2:297,14:00:00,14:00:01,86400
101712-110640:0:svc-2:297,14:40:00,14:40:01,86400
101712-110640:0:svc-2:297,15:20:00,15:20:01,86400
101712-110640:0:svc-2:297,16:00:00,16:00:01,86400
101712-110640:0:svc-2:297,16:20:00,16:20:01,86400
101712-110640:0:svc-2:297,16:40:00,16:40:01,86400
101712-110640:0:svc-2:297,17:30:00,17:30:01,86400
101712-110640:0:svc-2:297,18:00:00,18:00:01,86400
101712-110640:0:svc-2:297,19:00:00,19:00:01,86400
101712-110640:0:svc-2:297,20:00:00,20:00:01,86400
101712-110640:0:svc-2:297,23:50:00,23:50:01,86400
101712-110640:0:svc-64:297,21:00:00,21:00:01,86400
101712-110640:0:svc-64:297,22:00:00,22:00:01,86400
101712-110640:0:svc-64:297,23:00:00,23:00:01,86400
101712-110640:0:svc-32:297,21:00:00,21:00:01,86400
101712-110640:0:svc-32:297,22:00:00,22:00:01,86400
101712-110640:0:svc-32:297,23:00:00,23:00:01,86400
101712-110640:0:svc-16:297,21:00:00,21:00:01,86400
101712-110640:0:svc-16:297,22:00:00,22:00:01,86400
101712-110640:0:svc-16:297,23:00:00,23:00:01,86400
101712-110640:0:svc-8:297,21:00:00,21:00:01,86400
101712-110640:0:svc-8:297,22:00:00,22:00:01,86400
101712-110640:0:svc-8:297,23:00:00,23:00:01,86400
101712-110640:0:svc-4:297,21:00:00,21:00:01,86400
101712-110640:0:svc-4:297,22:00:00,22:00:01,86400
101712-110640:0:svc-4:297,23:00:00,23:00:01,86400
101712-110640:0:svc-1:297,21:00:00,21:00:01,86400
101712-110640:0:svc-1:297,22:00:00,22:00:01,86400
101712-110640:0:svc-1:297,23:00:00,23:00:01,86400
101712-110640:0:svc-2:297,21:00:00,21:00:01,86400
101712-110640:0:svc-2:297,22:00:00,22:00:01,86400
101712-110640:0:svc-2:297,23:00:00,23:00:01,86400
101712-157815:0:svc-1:298,08:30:00,08:30:01,86400
101712-157815:0:svc-1:298,16:00:00,16:00:01,86400
101712-157815:0:svc-64:298,08:10:00,08:10:01,86400
101712-157815:0:svc-64:298,14:10:00,14:10:01,86400
101712-157815:0:svc-32:298,08:10:00,08:10:01,86400
101712-157815:0:svc-32:298,14:10:00,14:10:01,86400
101712-157815:0:svc-16:298,08:10:00,08:10:01,86400
101712-157815:0:svc-16:298,14:10:00,14:10:01,86400
101712-157815:0:svc-8:298,08:10:00,08:10:01,86400
101712-157815:0:svc-8:298,14:10:00,14:10:01,86400
101712-157815:0:svc-4:298,08:10:00,08:10:01,86400
101712-157815:0:svc-4:298,14:10:00,14:10:01,86400
101712-157815:0:svc-2:298,08:30:00,08:30:01,86400
101712-157815:0:svc-2:298,16:00:00,16:00:01,86400
101712-157815:0:svc-64:298,06:00:00,06:00:01,86400
101712-157815:0:svc-32:298,06:00:00,06:00:01,86400
101712-157815:0:svc-16:298,06:00:00,06:00:01,86400
101712-157815:0:svc-8:298,06:00:00,06:00:01,86400
101712-157815:0:svc-4:298,06:00:00,06:00:01,86400
101712-11091:0:svc-1:299,19:00:00,19:00:01,86400
101712-11091:0:svc-2:299,19:00:00,19:00:01,86400
101712-11091:0:svc-64:299,06:00:00,06:00:01,86400
101712-11091:0:svc-64:299,07:00:00,07:00:01,86400
101712-11091:0:svc-64:299,07:30:00,07:30:01,86400
101712-11091:0:svc-64:299,08:00:00,08:00:01,86400
101712-11091:0:svc-64:299,08:40:00,08:40:01,86400
101712-11091:0:svc-64:299,09:20:00,09:20:01,86400
101712-11091:0:svc-64:299,10:00:00,10:00:01,86400
101712-11091:0:svc-64:299,11:00:00,11:00:01,86400
101712-11091:0:svc-64:299,12:00:00,12:00:01,86400
101712-11091:0:svc-64:299,13:00:00,13:00:01,86400
101712-11091:0:svc-64:299,14:00:00,14:00:01,86400
101712-11091:0:svc-64:299,15:00:00,15:00:01,86400
101712-11091:0:svc-64:299,16:00:00,16:00:01,86400
101712-11091:0:svc-64:299,16:30:00,16:30:01,86400
101712-11091:0:svc-64:299,17:00:00,17:00:01,86400
101712-11091:0:svc-64:299,17:30:00,17:30:01,86400
101712-11091:0:svc-64:299,18:00:00,18:00:01,86400
101712-11091:0:svc-64:299,18:30:00,18:30:01,86400
101712-11091:0:svc-64:299,19:00:00,19:00:01,86400
101712-11091:0:svc-32:299,06:00:00,06:00:01,86400
101712-11091:0:svc-32:299,07:00:00,07:00:01,86400
101712-11091:0:svc-32:299,07:30:00,07:30:01,86400
101712-11091:0:svc-32:299,08:00:00,08:00:01,86400
101712-11091:0:svc-32:299,08:40:00,08:40:01,86400
101712-11091:0:svc-32:299,09:20:00,09:20:01,86400
101712-11091:0:svc-32:299,10:00:00,10:00:01,86400
101712-11091:0:svc-32:299,11:00:00,11:00:01,86400
101712-11091:0:svc-32:299,12:00:00,12:00:01,86400
101712-11091:0:svc-32:299,13:00:00,13:00:01,86400
101712-11091:0:svc-32:299,14:00:00,14:00:01,86400
101712-11091:0:svc-32:299,15:00:00,15:00:01,86400
101712-11091:0:svc-32:299,16:00:00,16:00:01,86400
101712-11091:0:svc-32:299,16:30:00,16:30:01,86400
101712-11091:0:svc-32:299,17:00:00,17:00:01,86400
101712-11091:0:svc-32:299,17:30:00,17:30:01,86400
101712-11091:0:svc-32:299,18:00:00,18:00:01,86400
101712-11091:0:svc-32:299,18:30:00,18:30:01,86400
101712-11091:0:svc-32:299,19:00:00,19:00:01,86400
101712-11091:0:svc-16:299,06:00:00,06:00:01,86400
101712-11091:0:svc-16:299,07:00:00,07:00:01,86400
101712-11091:0:svc-16:299,07:30:00,07:30:01,86400
101712-11091:0:svc-16:299,08:00:00,08:00:01,86400
101712-11091:0:svc-16:299,08:40:00,08:40:01,86400
101712-11091:0:svc-16:299,09:20:00,09:20:01,86400
101712-11091:0:svc-16:299,10:00:00,10:00:01,86400
101712-11091:0:svc-16:299,11:00:00,11:00:01,86400
101712-11091:0:svc-16:299,12:00:00,12:00:01,86400
101712-11091:0:svc-16:299,13:00:00,13:00:01,86400
101712-11091:0:svc-16:299,14:00:00,14:00:01,86400
101712-11091:0:svc-16:299,15:00:00,15:00:01,86400
101712-11091:0:svc-16:299,16:00:00,16:00:01,86400
101712-11091:0:svc-16:299,16:30:00,16:30:01,86400
101712-11091:0:svc-16:299,17:00:00,17:00:01,86400
101712-11091:0:svc-16:299,17:30:00,17:30:01,86400
101712-11091:0:svc-16:299,18:00:00,18:00:01,86400
101712-11091:0:svc-16:299,18:30:00,18:30:01,86400
101712-11091:0:svc-16:299,19:00:00,19:00:01,86400
101712-11091:0:svc-8:299,06:00:00,06:00:01,86400
101712-11091:0:svc-8:299,07:00:00,07:00:01,86400
101712-11091:0:svc-8:299,07:30:00,07:30:01,86400
101712-11091:0:svc-8:299,08:00:00,08:00:01,86400
101712-11091:0:svc-8:299,08:40:00,08:40:01,86400
101712-11091:0:svc-8:299,09:20:00,09:20:01,86400
101712-11091:0:svc-8:299,10:00:00,10:00:01,86400
101712-11091:0:svc-8:299,11:00:00,11:00:01,86400
101712-11091:0:svc-8:299,12:00:00,12:00:01,86400
101712-11091:0:svc-8:299,13:00:00,13:00:01,86400
101712-11091:0:svc-8:299,14:00:00,14:00:01,86400
101712-11091:0:svc-8:299,15:00:00,15:00:01,86400
101712-11091:0:svc-8:299,16:00:00,16:00:01,86400
101712-11091:0:svc-8:299,16:30:00,16:30:01,86400
101712-11091:0:svc-8:299,17:00:00,17:00:01,86400
101712-11091:0:svc-8:299,17:30:00,17:30:01,86400
101712-11091:0:svc-8:299,18:00:00,18:00:01,86400
101712-11091:0:svc-8:299,18:30:00,18:30:01,86400
101712-11091:0:svc-8:299,19:00:00,19:00:01,86400
101712-11091:0:svc-4:299,06:00:00,06:00:01,86400
101712-11091:0:svc-4:299,07:00:00,07:00:01,86400
101712-11091:0:svc-4:299,07:30:00,07:30:01,86400
101712-11091:0:svc-4:299,08:00:00,08:00:01,86400
101712-11091:0:svc-4:299,08:40:00,08:40:01,86400
101712-11091:0:svc-4:299,09:20:00,09:20:01,86400
101712-11091:0:svc-4:299,10:00:00,10:00:01,86400
101712-11091:0:svc-4:299,11:00:00,11:00:01,86400
101712-11091:0:svc-4:299,12:00:00,12:00:01,86400
101712-11091:0:svc-4:299,13:00:00,13:00:01,86400
101712-11091:0:svc-4:299,14:00:00,14:00:01,86400
101712-11091:0:svc-4:299,15:00:00,15:00:01,86400
101712-11091:0:svc-4:299,16:00:00,16:00:01,86400
101712-11091:0:svc-4:299,16:30:00,16:30:01,86400
101712-11091:0:svc-4:299,17:00:00,17:00:01,86400
101712-11091:0:svc-4:299,17:30:00,17:30:01,86400
101712-11091:0:svc-4:299,18:00:00,18:00:01,86400
101712-11091:0:svc-4:299,18:30:00,18:30:01,86400
101712-11091:0:svc-4:299,19:00:00,19:00:01,86400
101712-11091:0:svc-1:299,07:00:00,07:00:01,86400
101712-11091:0:svc-1:299,08:00:00,08:00:01,86400
101712-11091:0:svc-1:299,09:00:00,09:00:01,86400
101712-11091:0:svc-1:299,10:00:00,10:00:01,86400
101712-11091:0:svc-1:299,11:00:00,11:00:01,86400
101712-11091:0:svc-1:299,12:00:00,12:00:01,86400
101712-11091:0:svc-1:299,13:00:00,13:00:01,86400
101712-11091:0:svc-1:299,14:00:00,14:00:01,86400
101712-11091:0:svc-1:299,15:00:00,15:00:01,86400
101712-11091:0:svc-1:299,16:00:00,16:00:01,86400
101712-11091:0:svc-1:299,17:00:00,17:00:01,86400
101712-11091:0:svc-1:299,18:00:00,18:00:01,86400
101712-11091:0:svc-2:299,07:00:00,07:00:01,86400
101712-11091:0:svc-2:299,08:00:00,08:00:01,86400
101712-11091:0:svc-2:299,09:00:00,09:00:01,86400
101712-11091:0:svc-2:299,10:00:00,10:00:01,86400
101712-11091:0:svc-2:299,11:00:00,11:00:01,86400
101712-11091:0:svc-2:299,12:00:00,12:00:01,86400
101712-11091:0:svc-2:299,13:00:00,13:00:01,86400
101712-11091:0:svc-2:299,14:00:00,14:00:01,86400
101712-11091:0:svc-2:299,15:00:00,15:00:01,86400
101712-11091:0:svc-2:299,16:00:00,16:00:01,86400
101712-11091:0:svc-2:299,17:00:00,17:00:01,86400
101712-11091:0:svc-2:299,18:00:00,18:00:01,86400
101712-111250:0:svc-64:300,05:30:00,05:30:01,86400
101712-111250:0:svc-64:300,06:30:00,06:30:01,86400
101712-111250:0:svc-64:300,07:30:00,07:30:01,86400
101712-111250:0:svc-64:300,08:30:00,08:30:01,86400
101712-111250:0:svc-64:300,09:30:00,09:30:01,86400
101712-111250:0:svc-64:300,10:30:00,10:30:01,86400
101712-111250:0:svc-64:300,11:30:00,11:30:01,86400
101712-111250:0:svc-64:300,12:30:00,12:30:01,86400
101712-111250:0:svc-64:300,13:30:00,13:30:01,86400
101712-111250:0:svc-64:300,14:30:00,14:30:01,86400
101712-111250:0:svc-64:300,15:30:00,15:30:01,86400
101712-111250:0:svc-64:300,16:30:00,16:30:01,86400
101712-111250:0:svc-64:300,17:30:00,17:30:01,86400
101712-111250:0:svc-64:300,18:30:00,18:30:01,86400
101712-111250:0:svc-64:300,19:30:00,19:30:01,86400
101712-111250:0:svc-64:300,20:30:00,20:30:01,86400
101712-111250:0:svc-64:300,21:30:00,21:30:01,86400
101712-111250:0:svc-32:300,05:30:00,05:30:01,86400
101712-111250:0:svc-32:300,06:30:00,06:30:01,86400
101712-111250:0:svc-32:300,07:30:00,07:30:01,86400
101712-111250:0:svc-32:300,08:30:00,08:30:01,86400
101712-111250:0:svc-32:300,09:30:00,09:30:01,86400
101712-111250:0:svc-32:300,10:30:00,10:30:01,86400
101712-111250:0:svc-32:300,11:30:00,11:30:01,86400
101712-111250:0:svc-32:300,12:30:00,12:30:01,86400
101712-111250:0:svc-32:300,13:30:00,13:30:01,86400
101712-111250:0:svc-32:300,14:30:00,14:30:01,86400
101712-111250:0:svc-32:300,15:30:00,15:30:01,86400
101712-111250:0:svc-32:300,16:30:00,16:30:01,86400
101712-111250:0:svc-32:300,17:30:00,17:30:01,86400
101712-111250:0:svc-32:300,18:30:00,18:30:01,86400
101712-111250:0:svc-32:300,19:30:00,19:30:01,86400
101712-111250:0:svc-32:300,20:30:00,20:30:01,86400
101712-111250:0:svc-32:300,21:30:00,21:30:01,86400
101712-111250:0:svc-16:300,05:30:00,05:30:01,86400
101712-111250:0:svc-16:300,06:30:00,06:30:01,86400
101712-111250:0:svc-16:300,07:30:00,07:30:01,86400
101712-111250:0:svc-16:300,08:30:00,08:30:01,86400
101712-111250:0:svc-16:300,09:30:00,09:30:01,86400
101712-111250:0:svc-16:300,10:30:00,10:30:01,86400
101712-111250:0:svc-16:300,11:30:00,11:30:01,86400
101712-111250:0:svc-16:300,12:30:00,12:30:01,86400
101712-111250:0:svc-16:300,13:30:00,13:30:01,86400
101712-111250:0:svc-16:300,14:30:00,14:30:01,86400
101712-111250:0:svc-16:300,15:30:00,15:30:01,86400
101712-111250:0:svc-16:300,16:30:00,16:30:01,86400
101712-111250:0:svc-16:300,17:30:00,17:30:01,86400
101712-111250:0:svc-16:300,18:30:00,18:30:01,86400
101712-111250:0:svc-16:300,19:30:00,19:30:01,86400
101712-111250:0:svc-16:300,20:30:00,20:30:01,86400
101712-111250:0:svc-16:300,21:30:00,21:30:01,86400
101712-111250:0:svc-8:300,05:30:00,05:30:01,86400
101712-111250:0:svc-8:300,06:30:00,06:30:01,86400
101712-111250:0:svc-8:300,07:30:00,07:30:01,86400
101712-111250:0:svc-8:300,08:30:00,08:30:01,86400
101712-111250:0:svc-8:300,09:30:00,09:30:01,86400
101712-111250:0:svc-8:300,10:30:00,10:30:01,86400
101712-111250:0:svc-8:300,11:30:00,11:30:01,86400
101712-111250:0:svc-8:300,12:30:00,12:30:01,86400
101712-111250:0:svc-8:300,13:30:00,13:30:01,86400
101712-111250:0:svc-8:300,14:30:00,14:30:01,86400
101712-111250:0:svc-8:300,15:30:00,15:30:01,86400
101712-111250:0:svc-8:300,16:30:00,16:30:01,86400
101712-111250:0:svc-8:300,17:30:00,17:30:01,86400
101712-111250:0:svc-8:300,18:30:00,18:30:01,86400
101712-111250:0:svc-8:300,19:30:00,19:30:01,86400
101712-111250:0:svc-8:300,20:30:00,20:30:01,86400
101712-111250:0:svc-8:300,21:30:00,21:30:01,86400
101712-111250:0:svc-4:300,05:30:00,05:30:01,86400
101712-111250:0:svc-4:300,06:30:00,06:30:01,86400
101712-111250:0:svc-4:300,07:30:00,07:30:01,86400
101712-111250:0:svc-4:300,08:30:00,08:30:01,86400
101712-111250:0:svc-4:300,09:30:00,09:30:01,86400
101712-111250:0:svc-4:300,10:30:00,10:30:01,86400
101712-111250:0:svc-4:300,11:30:00,11:30:01,86400
101712-111250:0:svc-4:300,12:30:00,12:30:01,86400
101712-111250:0:svc-4:300,13:30:00,13:30:01,86400
101712-111250:0:svc-4:300,14:30:00,14:30:01,86400
101712-111250:0:svc-4:300,15:30:00,15:30:01,86400
101712-111250:0:svc-4:300,16:30:00,16:30:01,86400
101712-111250:0:svc-4:300,17:30:00,17:30:01,86400
101712-111250:0:svc-4:300,18:30:00,18:30:01,86400
101712-111250:0:svc-4:300,19:30:00,19:30:01,86400
101712-111250:0:svc-4:300,20:30:00,20:30:01,86400
101712-111250:0:svc-4:300,21:30:00,21:30:01,86400
101712-111250:0:svc-2:300,05:30:00,05:30:01,86400
101712-111250:0:svc-2:300,06:30:00,06:30:01,86400
101712-111250:0:svc-2:300,07:30:00,07:30:01,86400
101712-111250:0:svc-2:300,08:30:00,08:30:01,86400
101712-111250:0:svc-2:300,09:30:00,09:30:01,86400
101712-111250:0:svc-2:300,10:30:00,10:30:01,86400
101712-111250:0:svc-2:300,11:30:00,11:30:01,86400
101712-111250:0:svc-2:300,12:30:00,12:30:01,86400
101712-111250:0:svc-2:300,13:30:00,13:30:01,86400
101712-111250:0:svc-2:300,14:30:00,14:30:01,86400
101712-111250:0:svc-2:300,15:30:00,15:30:01,86400
101712-111250:0:svc-2:300,16:30:00,16:30:01,86400
101712-111250:0:svc-2:300,17:30:00,17:30:01,86400
101712-111250:0:svc-2:300,18:30:00,18:30:01,86400
101712-111250:0:svc-2:300,19:30:00,19:30:01,86400
101712-111250:0:svc-2:300,20:30:00,20:30:01,86400
101712-111250:0:svc-2:300,21:30:00,21:30:01,86400
101712-111250:0:svc-1:300,05:30:00,05:30:01,86400
101712-111250:0:svc-1:300,06:30:00,06:30:01,86400
101712-111250:0:svc-1:300,07:30:00,07:30:01,86400
101712-111250:0:svc-1:300,08:30:00,08:30:01,86400
101712-111250:0:svc-1:300,09:30:00,09:30:01,86400
101712-111250:0:svc-1:300,10:30:00,10:30:01,86400
101712-111250:0:svc-1:300,11:30:00,11:30:01,86400
101712-111250:0:svc-1:300,12:30:00,12:30:01,86400
101712-111250:0:svc-1:300,13:30:00,13:30:01,86400
101712-111250:0:svc-1:300,14:30:00,14:30:01,86400
101712-111250:0:svc-1:300,15:30:00,15:30:01,86400
101712-111250:0:svc-1:300,16:30:00,16:30:01,86400
101712-111250:0:svc-1:300,17:30:00,17:30:01,86400
101712-111250:0:svc-1:300,18:30:00,18:30:01,86400
101712-111250:0:svc-1:300,19:30:00,19:30:01,86400
101712-111250:0:svc-1:300,20:30:00,20:30:01,86400
101712-111250:0:svc-1:300,21:30:00,21:30:01,86400
101712-111390:0:svc-64:302,05:40:00,05:40:01,86400
101712-111390:0:svc-64:302,06:05:00,06:05:01,86400
101712-111390:0:svc-64:302,06:30:00,06:30:01,86400
101712-111390:0:svc-64:302,06:50:00,06:50:01,86400
101712-111390:0:svc-64:302,07:20:00,07:20:01,86400
101712-111390:0:svc-64:302,07:40:00,07:40:01,86400
101712-111390:0:svc-64:302,08:30:00,08:30:01,86400
101712-111390:0:svc-64:302,09:00:00,09:00:01,86400
101712-111390:0:svc-64:302,09:30:00,09:30:01,86400
101712-111390:0:svc-64:302,10:00:00,10:00:01,86400
101712-111390:0:svc-64:302,10:30:00,10:30:01,86400
101712-111390:0:svc-64:302,11:30:00,11:30:01,86400
101712-111390:0:svc-64:302,12:00:00,12:00:01,86400
101712-111390:0:svc-64:302,12:30:00,12:30:01,86400
101712-111390:0:svc-64:302,13:00:00,13:00:01,86400
101712-111390:0:svc-64:302,13:30:00,13:30:01,86400
101712-111390:0:svc-64:302,14:00:00,14:00:01,86400
101712-111390:0:svc-64:302,14:30:00,14:30:01,86400
101712-111390:0:svc-64:302,15:00:00,15:00:01,86400
101712-111390:0:svc-64:302,15:30:00,15:30:01,86400
101712-111390:0:svc-64:302,16:30:00,16:30:01,86400
101712-111390:0:svc-64:302,17:00:00,17:00:01,86400
