trip_id,arrival_time,departure_time,stop_id,stop_sequence
Blue_BL-1_RAIL_WD_DN,06:35:28,06:35:56,BL17,17
Blue_BL-1_RAIL_WD_DN,06:37:13,06:37:41,BL18,18
Blue_BL-1_RAIL_WD_DN,06:39:08,06:39:33,BL19,19
Blue_BL-1_RAIL_WD_DN,06:40:49,06:41:18,BL20,20
Blue_BL-1_RAIL_WD_DN,06:43:05,06:43:30,BL21,21
Blue_BL-1_RAIL_WD_DN,06:45:19,06:45:43,BL22,22
Blue_BL-1_RAIL_WD_DN,06:47:35,06:47:35,BL23,23
Blue_BL-1_RAIL_HD_UP,06:00:00,06:00:00,BL23,1
Blue_BL-1_RAIL_HD_UP,06:01:52,06:01:52,BL22,2
Blue_BL-1_RAIL_HD_UP,06:03:41,06:04:05,BL21,3
Blue_BL-1_RAIL_HD_UP,06:05:52,06:06:17,BL20,4
Blue_BL-1_RAIL_HD_UP,06:07:33,06:08:02,BL19,5
Blue_BL-1_RAIL_HD_UP,06:09:29,06:09:54,BL18,6
Blue_BL-1_RAIL_HD_UP,06:11:11,06:11:39,BL17,7
Blue_BL-1_RAIL_HD_UP,06:12:50,06:13:18,BL16,8
Blue_BL-1_RAIL_HD_UP,06:14:23,06:14:51,BL15,9
Blue_BL-1_RAIL_HD_UP,06:16:21,06:17:01,BL14,10
Blue_BL-1_RAIL_HD_UP,06:18:22,06:19:02,BL13,11
Blue_BL-1_RAIL_HD_UP,06:20:08,06:20:33,BL12,12
Blue_BL-1_RAIL_HD_UP,06:22:33,06:23:15,BL11,13
Blue_BL-1_RAIL_HD_UP,06:25:05,06:25:40,BL10,14
Blue_BL-1_RAIL_HD_UP,06:28:52,06:29:21,BL09,15
Blue_BL-1_RAIL_HD_UP,06:30:38,06:31:06,BL08,16
Blue_BL-1_RAIL_HD_UP,06:32:53,06:33:21,BL07,17
Blue_BL-1_RAIL_HD_UP,06:34:28,06:34:56,BL06,18
Blue_BL-1_RAIL_HD_UP,06:36:38,06:37:06,BL05,19
Blue_BL-1_RAIL_HD_UP,06:39:28,06:39:54,BL04,20
Blue_BL-1_RAIL_HD_UP,06:41:40,06:42:06,BL03,21
Blue_BL-1_RAIL_HD_UP,06:43:41,06:44:07,BL02,22
Blue_BL-1_RAIL_HD_UP,06:47:07,06:47:35,BL01,23
Blue_BL-1_RAIL_HD_DN,06:00:00,06:00:00,BL01,1
Blue_BL-1_RAIL_HD_DN,06:03:00,06:03:28,BL02,2
Blue_BL-1_RAIL_HD_DN,06:05:03,06:05:29,BL03,3
Blue_BL-1_RAIL_HD_DN,06:07:15,06:07:41,BL04,4
Blue_BL-1_RAIL_HD_DN,06:10:03,06:10:29,BL05,5
Blue_BL-1_RAIL_HD_DN,06:12:11,06:12:39,BL06,6
Blue_BL-1_RAIL_HD_DN,06:13:46,06:14:14,BL07,7
Blue_BL-1_RAIL_HD_DN,06:16:01,06:16:29,BL08,8
Blue_BL-1_RAIL_HD_DN,06:17:46,06:18:14,BL09,9
Blue_BL-1_RAIL_HD_DN,06:21:26,06:21:55,BL10,10
Blue_BL-1_RAIL_HD_DN,06:23:45,06:24:20,BL11,11
Blue_BL-1_RAIL_HD_DN,06:26:20,06:27:02,BL12,12
Blue_BL-1_RAIL_HD_DN,06:28:08,06:28:33,BL13,13
Blue_BL-1_RAIL_HD_DN,06:29:54,06:30:34,BL14,14
Blue_BL-1_RAIL_HD_DN,06:32:04,06:32:44,BL15,15
Blue_BL-1_RAIL_HD_DN,06:33:49,06:34:17,BL16,16
Blue_BL-1_RAIL_HD_DN,06:35:28,06:35:56,BL17,17
Blue_BL-1_RAIL_HD_DN,06:37:13,06:37:41,BL18,18
Blue_BL-1_RAIL_HD_DN,06:39:08,06:39:33,BL19,19
Blue_BL-1_RAIL_HD_DN,06:40:49,06:41:18,BL20,20
Blue_BL-1_RAIL_HD_DN,06:43:05,06:43:30,BL21,21
Blue_BL-1_RAIL_HD_DN,06:45:19,06:45:43,BL22,22
Blue_BL-1_RAIL_HD_DN,06:47:35,06:47:35,BL23,23
Blue_BL-2_RAIL_WD_UP,06:00:00,06:00:00,BL23,1
Blue_BL-2_RAIL_WD_UP,06:01:52,06:01:52,BL22,2
Blue_BL-2_RAIL_WD_UP,06:03:41,06:04:05,BL21,3
Blue_BL-2_RAIL_WD_UP,06:05:52,06:06:17,BL20,4
Blue_BL-2_RAIL_WD_UP,06:07:33,06:08:02,BL19,5
Blue_BL-2_RAIL_WD_UP,06:09:29,06:09:54,BL18,6
Blue_BL-2_RAIL_WD_UP,06:11:11,06:11:39,BL17,7
Blue_BL-2_RAIL_WD_UP,06:12:50,06:13:18,BL16,8
Blue_BL-2_RAIL_WD_UP,06:14:23,06:14:51,BL15,9
Blue_BL-2_RAIL_WD_UP,06:16:21,06:17:01,BL14,10
Blue_BL-2_RAIL_WD_UP,06:18:22,06:19:02,BL13,11
Blue_BL-2_RAIL_WD_UP,06:20:08,06:20:33,BL12,12
Blue_BL-2_RAIL_WD_UP,06:22:33,06:23:15,BL11,13
Blue_BL-2_RAIL_WD_UP,06:25:05,06:25:40,BL10,14
Blue_BL-2_RAIL_WD_UP,06:28:52,06:29:21,BL09,15
Blue_BL-2_RAIL_WD_UP,06:30:38,06:31:06,BL08,16
Blue_BL-2_RAIL_WD_UP,06:32:53,06:33:21,BL07,17
Blue_BL-2_RAIL_WD_UP,06:34:28,06:34:56,BL06,18
Blue_BL-2_RAIL_WD_UP,06:36:38,06:37:06,BL05,19
Blue_BL-2_RAIL_WD_DN,06:00:00,06:00:00,BL05,1
Blue_BL-2_RAIL_WD_DN,06:01:42,06:02:10,BL06,2
Blue_BL-2_RAIL_WD_DN,06:03:17,06:03:45,BL07,3
Blue_BL-2_RAIL_WD_DN,06:05:32,06:06:00,BL08,4
Blue_BL-2_RAIL_WD_DN,06:07:17,06:07:45,BL09,5
Blue_BL-2_RAIL_WD_DN,06:10:57,06:11:26,BL10,6
Blue_BL-2_RAIL_WD_DN,06:13:16,06:13:51,BL11,7
Blue_BL-2_RAIL_WD_DN,06:15:51,06:16:33,BL12,8
Blue_BL-2_RAIL_WD_DN,06:17:39,06:18:04,BL13,9
Blue_BL-2_RAIL_WD_DN,06:19:25,06:20:05,BL14,10
Blue_BL-2_RAIL_WD_DN,06:21:35,06:22:15,BL15,11
Blue_BL-2_RAIL_WD_DN,06:23:20,06:23:48,BL16,12
Blue_BL-2_RAIL_WD_DN,06:24:59,06:25:27,BL17,13
Blue_BL-2_RAIL_WD_DN,06:26:44,06:27:12,BL18,14
Blue_BL-2_RAIL_WD_DN,06:28:39,06:29:04,BL19,15
Blue_BL-2_RAIL_WD_DN,06:30:20,06:30:49,BL20,16
Blue_BL-2_RAIL_WD_DN,06:32:36,06:33:01,BL21,17
Blue_BL-2_RAIL_WD_DN,06:34:50,06:35:14,BL22,18
Blue_BL-2_RAIL_WD_DN,06:37:06,06:37:06,BL23,19
Blue_BL-2_RAIL_HD_UP,06:00:00,06:00:00,BL23,1
Blue_BL-2_RAIL_HD_UP,06:01:52,06:01:52,BL22,2
Blue_BL-2_RAIL_HD_UP,06:03:41,06:04:05,BL21,3
Blue_BL-2_RAIL_HD_UP,06:05:52,06:06:17,BL20,4
Blue_BL-2_RAIL_HD_UP,06:07:33,06:08:02,BL19,5
Blue_BL-2_RAIL_HD_UP,06:09:29,06:09:54,BL18,6
Blue_BL-2_RAIL_HD_UP,06:11:11,06:11:39,BL17,7
Blue_BL-2_RAIL_HD_UP,06:12:50,06:13:18,BL16,8
Blue_BL-2_RAIL_HD_UP,06:14:23,06:14:51,BL15,9
Blue_BL-2_RAIL_HD_UP,06:16:21,06:17:01,BL14,10
Blue_BL-2_RAIL_HD_UP,06:18:22,06:19:02,BL13,11
Blue_BL-2_RAIL_HD_UP,06:20:08,06:20:33,BL12,12
Blue_BL-2_RAIL_HD_UP,06:22:33,06:23:15,BL11,13
Blue_BL-2_RAIL_HD_UP,06:25:05,06:25:40,BL10,14
Blue_BL-2_RAIL_HD_UP,06:28:52,06:29:21,BL09,15
Blue_BL-2_RAIL_HD_UP,06:30:38,06:31:06,BL08,16
Blue_BL-2_RAIL_HD_UP,06:32:53,06:33:21,BL07,17
Blue_BL-2_RAIL_HD_UP,06:34:28,06:34:56,BL06,18
Blue_BL-2_RAIL_HD_UP,06:36:38,06:37:06,BL05,19
Blue_BL-2_RAIL_HD_DN,06:00:00,06:00:00,BL05,1
Blue_BL-2_RAIL_HD_DN,06:01:42,06:02:10,BL06,2
Blue_BL-2_RAIL_HD_DN,06:03:17,06:03:45,BL07,3
Blue_BL-2_RAIL_HD_DN,06:05:32,06:06:00,BL08,4
Blue_BL-2_RAIL_HD_DN,06:07:17,06:07:45,BL09,5
Blue_BL-2_RAIL_HD_DN,06:10:57,06:11:26,BL10,6
Blue_BL-2_RAIL_HD_DN,06:13:16,06:13:51,BL11,7
Blue_BL-2_RAIL_HD_DN,06:15:51,06:16:33,BL12,8
Blue_BL-2_RAIL_HD_DN,06:17:39,06:18:04,BL13,9
Blue_BL-2_RAIL_HD_DN,06:19:25,06:20:05,BL14,10
Blue_BL-2_RAIL_HD_DN,06:21:35,06:22:15,BL15,11
Blue_BL-2_RAIL_HD_DN,06:23:20,06:23:48,BL16,12
Blue_BL-2_RAIL_HD_DN,06:24:59,06:25:27,BL17,13
Blue_BL-2_RAIL_HD_DN,06:26:44,06:27:12,BL18,14
Blue_BL-2_RAIL_HD_DN,06:28:39,06:29:04,BL19,15
Blue_BL-2_RAIL_HD_DN,06:30:20,06:30:49,BL20,16
Blue_BL-2_RAIL_HD_DN,06:32:36,06:33:01,BL21,17
Blue_BL-2_RAIL_HD_DN,06:34:50,06:35:14,BL22,18
Blue_BL-2_RAIL_HD_DN,06:37:06,06:37:06,BL23,19
Brown_BR-1_RAIL_WD_UP,06:00:00,06:00:00,BR24,1
Brown_BR-1_RAIL_WD_UP,06:01:18,06:01:18,BR23,2
Brown_BR-1_RAIL_WD_UP,06:02:43,06:03:08,BR22,3
Brown_BR-1_RAIL_WD_UP,06:04:26,06:04:51,BR21,4
Brown_BR-1_RAIL_WD_UP,06:06:52,06:07:17,BR20,5
Brown_BR-1_RAIL_WD_UP,06:08:28,06:08:53,BR19,6
Brown_BR-1_RAIL_WD_UP,06:10:11,06:10:36,BR18,7
Brown_BR-1_RAIL_WD_UP,06:11:48,06:12:13,BR17,8
Brown_BR-1_RAIL_WD_UP,06:13:18,06:13:43,BR16,9
Brown_BR-1_RAIL_WD_UP,06:15:33,06:15:58,BR15,10
Brown_BR-1_RAIL_WD_UP,06:17:41,06:18:06,BR14,11
Brown_BR-1_RAIL_WD_UP,06:20:58,06:21:23,BR13,12
Brown_BR-1_RAIL_WD_UP,06:23:45,06:24:10,BR12,13
Brown_BR-1_RAIL_WD_UP,06:25:16,06:25:41,BR11,14
Brown_BR-1_RAIL_WD_UP,06:27:07,06:27:37,BR10,15
Brown_BR-1_RAIL_WD_UP,06:28:44,06:29:29,BR09,16
Brown_BR-1_RAIL_WD_UP,06:30:38,06:31:08,BR08,17
Brown_BR-1_RAIL_WD_UP,06:33:10,06:33:35,BR07,18
Brown_BR-1_RAIL_WD_UP,06:34:47,06:35:12,BR06,19
Brown_BR-1_RAIL_WD_UP,06:37:16,06:37:41,BR05,20
Brown_BR-1_RAIL_WD_UP,06:39:27,06:39:52,BR04,21
Brown_BR-1_RAIL_WD_UP,06:41:31,06:41:56,BR03,22
Brown_BR-1_RAIL_WD_UP,06:42:43,06:43:08,BR02,23
Brown_BR-1_RAIL_WD_UP,06:44:15,06:44:40,BR01,24
Brown_BR-1_RAIL_WD_DN,06:00:00,06:00:00,BR01,1
Brown_BR-1_RAIL_WD_DN,06:01:07,06:01:32,BR02,2
Brown_BR-1_RAIL_WD_DN,06:02:19,06:02:44,BR03,3
Brown_BR-1_RAIL_WD_DN,06:04:23,06:04:48,BR04,4
Brown_BR-1_RAIL_WD_DN,06:06:34,06:06:59,BR05,5
Brown_BR-1_RAIL_WD_DN,06:09:03,06:09:28,BR06,6
Brown_BR-1_RAIL_WD_DN,06:10:40,06:11:05,BR07,7
Brown_BR-1_RAIL_WD_DN,06:13:07,06:13:32,BR08,8
Brown_BR-1_RAIL_WD_DN,06:14:41,06:15:11,BR09,9
Brown_BR-1_RAIL_WD_DN,06:16:18,06:17:03,BR10,10
Brown_BR-1_RAIL_WD_DN,06:18:29,06:18:59,BR11,11
Brown_BR-1_RAIL_WD_DN,06:20:05,06:20:30,BR12,12
Brown_BR-1_RAIL_WD_DN,06:22:52,06:23:17,BR13,13
Brown_BR-1_RAIL_WD_DN,06:26:09,06:26:34,BR14,14
Brown_BR-1_RAIL_WD_DN,06:28:17,06:28:42,BR15,15
Brown_BR-1_RAIL_WD_DN,06:30:32,06:30:57,BR16,16
Brown_BR-1_RAIL_WD_DN,06:32:02,06:32:27,BR17,17
Brown_BR-1_RAIL_WD_DN,06:33:39,06:34:04,BR18,18
Brown_BR-1_RAIL_WD_DN,06:35:22,06:35:47,BR19,19
Brown_BR-1_RAIL_WD_DN,06:36:58,06:37:23,BR20,20
Brown_BR-1_RAIL_WD_DN,06:39:24,06:39:49,BR21,21
Brown_BR-1_RAIL_WD_DN,06:41:07,06:41:32,BR22,22
Brown_BR-1_RAIL_WD_DN,06:42:57,06:43:22,BR23,23
Brown_BR-1_RAIL_WD_DN,06:44:40,06:44:40,BR24,24
Brown_BR-1_RAIL_HD_UP,06:00:00,06:00:00,BR24,1
Brown_BR-1_RAIL_HD_UP,06:01:18,06:01:18,BR23,2
Brown_BR-1_RAIL_HD_UP,06:02:43,06:03:08,BR22,3
Brown_BR-1_RAIL_HD_UP,06:04:26,06:04:51,BR21,4
Brown_BR-1_RAIL_HD_UP,06:06:52,06:07:17,BR20,5
Brown_BR-1_RAIL_HD_UP,06:08:28,06:08:53,BR19,6
Brown_BR-1_RAIL_HD_UP,06:10:11,06:10:36,BR18,7
Brown_BR-1_RAIL_HD_UP,06:11:48,06:12:13,BR17,8
Brown_BR-1_RAIL_HD_UP,06:13:18,06:13:43,BR16,9
Brown_BR-1_RAIL_HD_UP,06:15:33,06:15:58,BR15,10
